LigandID,name,nHBAcc,nHBDon,Lipinski,SLogP,MW,pIC50,MW_violent,LogP_violent,NumHDonors_violent,NumHAcceptors_violent,Ro5_violent,SLogP_violent,nHBDon_violent,nHBAcc_violent,predicted_pic50,Residual,StdResidual
CHEMBL2409778,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,8,2,1,3.303420000000001,449.1611657200007,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.119419757305723,-1.1194197573057227,-2.02
CHEMBL3659950,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CNCCOC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,10,4,0,4.785220000000004,647.2889884120012,6.67,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.93316727325389,-0.2631672732538899,-0.48
CHEMBL1271376,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1,4,3,0,5.148400000000003,459.1228803360007,7.77,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.3245956975507465,1.445404302449253,2.61
CHEMBL3694230,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCc3cccnc3)nc12,10,3,0,5.747820000000004,630.279090336001,9.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.67911854964605,0.32088145035394966,0.58
CHEMBL520627,O=C(Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1)Nc1cccc(F)c1,4,4,1,3.826600000000001,379.1080675280004,5.55,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.002861482673586,0.547138517326414,0.99
CHEMBL1614960,O=C(Nc1ccncn1)c1oc2cnccc2c1Nc1ccc2c(O)cccc2c1,7,3,1,4.472500000000002,397.1174893400004,8.85,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.426533590098977,0.4234664099010228,0.76
CHEMBL3983123,CC1(C)OC(c2ccnc(N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)C1=O,7,2,0,4.1765000000000025,524.0532883320003,9.22,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.437473990378884,0.7825260096211171,1.41
CHEMBL3661268,O=[N+]([O-])c1cccc(-c2ccc3ncnc(Nc4cccc5[nH]ncc45)c3c2)c1,6,2,1,4.824900000000002,382.1178236880005,6.32,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.212556675795967,0.10744332420403335,0.19
CHEMBL3969244,COc1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)cc1,5,2,1,2.8755000000000006,416.1372217400005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.104324620512488,-0.1043246205124877,-0.19
CHEMBL3904980,COc1ncc(-c2cnc3[nH]cc(C(=O)c4c(F)ccc(NS(=O)(=O)c5cc(F)ccc5F)c4F)c3c2)cn1,7,2,0,4.6167000000000025,557.0780878400003,8.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.803854749551094,0.19614525044890563,0.35
CHEMBL1080931,CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccnc3c(-c4cccc(O)c4)c(-c4ccncc4)nn23)c(Cl)c1,7,1,0,5.377000000000006,508.1778371000008,9.49,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,9.314662486464908,0.17533751353509253,0.32
CHEMBL3798983,CNC(=O)c1cc(Oc2ccc3nc(NC(=O)Nc4ccc(Cl)c(Cl)c4)sc3c2)ccn1,6,3,0,5.794000000000003,487.0272657000005,7.02,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.011022137799426,1.0089778622005738,1.82
CHEMBL484917,COc1cc(Nc2nc(-c3cccc(NC(C)=O)c3)cnc2NC(C)=O)cc(OC)c1OC,8,3,1,3.8298000000000014,451.1855689000007,4.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.249423280011065,-1.2494232800110652,-2.26
CHEMBL3986543,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)c(F)cc3F)ccc2[nH]1,5,3,1,4.526600000000002,484.0749890800005,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.955699023772034,0.044300976227965805,0.08
CHEMBL4453394,CC(C)c1cc(-c2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)[nH]n1,2,3,0,6.516300000000003,422.1121235360006,5.89,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.654852994410903,0.23514700558909674,0.42
CHEMBL1688866,CNC(=O)c1cc(Oc2ccc3c(c2)CC(C(=O)Nc2cc(CN)cc(C(F)(F)F)c2)CC3)ccn1,5,3,1,4.454600000000003,498.1878753200008,7.7,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.409620454083677,0.2903795459163234,0.52
CHEMBL3697882,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCCCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,10,3,0,5.392020000000005,618.2736726960012,7.39,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.7379016709285295,-0.34790167092852986,-0.63
CHEMBL3234740,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnccn1,6,2,0,4.055820000000003,512.2147587640007,6.55,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.23572972469161,0.3142702753083899,0.57
CHEMBL4538140,Cc1ccc(C(=O)Nc2ccccc2)cc1NC(=O)C1(c2ncnc3[nH]ccc23)CC1,4,3,1,4.188920000000002,411.1695249120007,7.47,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.885449948965679,-0.4154499489656791,-0.75
CHEMBL484301,COc1cc(Nc2cncc(Oc3cccc4c3CCCC4)n2)cc(OC)c1OC,7,1,1,4.917100000000003,407.1845062800007,4.74,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.643325334592808,0.0966746654071926,0.17
CHEMBL3895915,O=C1CCc2c(Oc3ccc4c(c3)C3C(C4)C3c3nc4ccccc4[nH]3)ccnc2N1,4,2,1,4.688200000000003,408.1586258800007,7.96,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.489431901654695,0.47056809834530533,0.85
CHEMBL3959719,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N(C)C)c2)nn1,8,1,1,4.241520000000003,445.2226231040008,7.89,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.743024890970431,0.14697510902956878,0.27
CHEMBL3694102,COc1ccc(NC(=O)c2ccc(F)c(Nc3ncnc4cnc(NCCN(C)C)nc34)c2)cc1C(F)(F)F,9,3,0,4.5557000000000025,544.1958348880007,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.811634731290308,-0.11163473129030876,-0.2
CHEMBL3906444,O=C1c2ccccc2C(O)(c2ccc3nc(Nc4ccccn4)[nH]c3c2)N1c1cccc(Cl)c1F,5,3,0,5.347800000000001,485.10548068400055,7.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.830822442588116,0.16917755741188412,0.31
CHEMBL4205052,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4ccccc4)C3)cc2)ccn1,5,2,1,3.672200000000002,372.15862588000056,5.41,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.635261531696743,0.7747384683032568,1.4
CHEMBL3694076,COc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCCC5)nc34)c2)cc1C(F)(F)F,8,2,0,5.6967000000000025,543.1397352520007,8.05,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.135690068913311,-0.08569006891331021,-0.15
CHEMBL3924801,O=C(CCCN1CCCCC1)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(Oc4ccccc4)c3)ccc2[nH]1,6,3,0,6.413600000000007,601.268904600001,7.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.969776338415167,0.030223661584832584,0.05
CHEMBL3974942,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCCC3)c2)nn1,8,1,1,4.775720000000004,471.2382731680009,7.39,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.680012580470052,-0.2900125804700524,-0.52
CHEMBL247424,O=C(Nc1ccc2c(c1)OC(F)(F)O2)c1ccccc1NCc1ccnc(NCCCn2ccnc2)c1,8,3,0,4.966200000000002,506.1877950680008,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.537454015217224,0.46254598478277575,0.84
CHEMBL2029993,COc1cc2ncnc(Sc3cccc(NC(=O)Nc4cc(C(C)(C)F)no4)c3)c2cc1OC,8,2,0,5.634800000000004,483.1376534040006,7.08,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.804202251643416,0.27579774835658366,0.5
CHEMBL3893187,N#Cc1ccc2nc(C3C4Oc5ccc(Oc6ccnc7c6CCC(=O)N7)cc5C43)[nH]c2c1,6,2,1,4.148580000000002,435.1331394040005,7.66,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.186293290181155,-0.5262932901811546,-0.95
CHEMBL3694041,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1Nc1ncnc2c(N)nc(N3CCN(CC(C)C)CC3)nc12,11,3,0,4.115320000000003,571.3495549320013,7.96,Violent,0.0,0.0,1.0,2,Non-violent,Non-violent,Violent,8.10870635099024,-0.14870635099023932,-0.27
CHEMBL2011300,CCOC(=O)c1c(-c2ccncc2)nn(-c2c(Cl)cc(Cl)cc2Cl)c1N,6,1,1,4.653400000000002,410.0104086960004,4.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.425754023897049,-0.4257540238970492,-0.77
CHEMBL3641179,COc1ncc2ncnc(Nc3cc(C(=O)Nc4cc(C(C)(C)C)nn4C)ccc3C)c2n1,9,2,1,3.763720000000003,446.2178720720008,7.96,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.327089072503673,-0.3670890725036733,-0.66
CHEMBL3921291,COC(=O)Nc1nc2cc(C(=O)c3ccccc3C(=O)NNc3ccccc3)ccc2[nH]1,6,4,1,3.7291000000000016,429.1437040880006,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.473531675935197,0.5264683240648029,0.95
CHEMBL3697802,Cc1ccc(C(=O)NCC2CCOC2)cc1Nc1ncnc2cnc(N3CCCC3)nc12,8,2,1,2.8383200000000004,433.2226231040008,4.82,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.234323034121917,-0.4143230341219164,-0.75
CHEMBL3694018,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCN(CC4CCN(C)CC4)CC3)nc12,10,3,0,4.7889200000000045,634.3103904640012,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.92490372740129,0.0750962725987101,0.14
CHEMBL3697927,Cn1nc(C(C)(C)C)cc1NC(=O)c1ccc(F)c(Nc2ncnc3cnc(NC4CCOC4)nc23)c1,10,3,0,3.7866000000000017,505.2349993560009,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.702309183043958,-0.0023091830439589955,-0.0
CHEMBL4518466,Cc1ccc(C(=O)Nc2ccc(OCC3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)C(C)(C)c1ncnc2[nH]ccc12,6,3,0,6.174320000000005,608.272273640001,7.36,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.378429149113132,-0.01842914911313187,-0.03
CHEMBL3891119,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(C)ccc3C)ccc2[nH]1,5,3,1,4.211840000000002,442.1641051840007,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.964283821123721,0.03571617887627898,0.06
CHEMBL3697773,Cc1ccc(C(=O)NCc2ccc(C(F)(F)F)cc2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,8,2,0,4.1724200000000025,536.2259921440009,7.39,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.040736177947229,0.3492638220527704,0.63
CHEMBL3939419,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)nc1)Nc1cc(N2CCS(=O)(=O)CC2)cc(C(F)(F)F)c1,8,3,0,4.515000000000003,590.1559235600007,7.41,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.560732400203023,-0.15073240020302325,-0.27
CHEMBL3697850,Cc1ccc(C(=O)Nc2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,9,2,0,4.277100000000002,521.265156612001,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.738197813492524,-0.03819781349252516,-0.07
CHEMBL3697805,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnc2cnc(N3CCCC3)nc12,7,2,1,4.324320000000002,425.1964083560008,6.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.500944293827612,-0.2009442938276118,-0.36
CHEMBL3946003,CCNc1nc(-c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)cc(N2CCOCC2)n1,6,2,1,4.991520000000004,485.2038597320008,9.23,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.991041104771279,0.2389588952287216,0.43
CHEMBL3702556,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncc(OC)c3)c3nc(N4CCN(C)CC4)ccc32)c1F,8,1,0,4.277800000000004,556.2068162600009,6.53,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.882088907088567,-0.3520889070885671,-0.64
CHEMBL598834,O=c1[nH]c2cccc(Oc3cccc(NS(=O)(=O)Cc4ccccc4)c3)c2[nH]1,4,3,1,3.5904000000000016,395.0939770240005,4.029999999999999,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.584514717992443,-0.5545147179924435,-1.0
CHEMBL247248,CNC(=O)c1cc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)ccn1,8,3,1,3.083600000000001,447.0812814000004,5.91,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.740659532154545,-0.8306595321545451,-1.5
CHEMBL3651617,COC(=O)N[C@@H](C)CNc1nccc(-c2nc(C3CC3)[nH]c2-c2cc(Cl)cc(NS(=O)(=O)C(C)C)c2)n1,8,4,0,4.371000000000002,547.1768511200008,9.2,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,9.334372663757136,-0.1343726637571372,-0.24
CHEMBL3915612,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(C)ccc3OC)ccc2[nH]1,6,3,1,3.912020000000002,458.1590198040007,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.9492729164859535,0.050727083514046534,0.09
CHEMBL4108504,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cn2ccnc2c(N2CCOC[C@H]2C)n1,6,1,0,5.200920000000005,495.1882096680008,8.89,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,8.255292178445028,0.6347078215549722,1.15
CHEMBL247798,CCNC(=O)Nc1ccc(CNc2ncsc2C(=O)Nc2ccc3c(c2)OC(F)(F)O3)cn1,8,4,1,3.865400000000002,476.1078304960005,6.91,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.816426891907159,0.09357310809284147,0.17
CHEMBL3969741,Cc1cc(NC(=O)Nc2ccc(F)c(C(F)(F)F)c2)ccc1Oc1ccnc(NC(=O)C2CC2)c1,4,3,0,6.332720000000003,488.1471533800005,7.68,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.724101404194466,-0.04410140419446584,-0.08
CHEMBL1080616,COc1cc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5C[C@@H]6C[C@H]5CN6C)cc4)ccnc23)ccc1F,7,0,0,5.165700000000004,506.2230377040008,7.68,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.502991907108807,-0.8229919071088077,-1.49
CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,7,0,1,1.1301999999999994,458.16239093200073,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.399433799435096,0.600566200564904,1.08
CHEMBL3900361,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccc(OC)cc3)ccc2[nH]1,6,3,1,3.599200000000001,458.1590198040007,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.38147766744502,-1.3814776674450204,-2.49
CHEMBL4291854,CSc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,5,1,0,5.727800000000005,461.12316897600056,3.81,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,4.488873457882836,-0.6788734578828364,-1.23
CHEMBL3904667,Cc1ccc(NC(=O)c2cncc(N(C)C)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,7,1,1,2.910620000000001,447.2270397880008,8.81,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.944518162966778,0.8654818370332222,1.56
CHEMBL524507,COc1cc(Nc2cncc(Oc3cccc4c(NC(C)=O)cccc34)n2)cc(OC)c1OC,8,2,0,5.149900000000004,460.1746698680006,6.39,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.249214090943112,1.1407859090568877,2.06
CHEMBL3891182,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCN(CC4CCCO4)CC3)c2)nn1,10,1,0,4.476520000000003,570.306687076001,7.66,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.857157106814521,-0.1971571068145206,-0.36
CHEMBL3934468,O=C(CCCCCNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1)NO,6,5,0,5.985700000000004,579.1496312400008,6.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.6468378899792775,-0.6468378899792775,-1.17
CHEMBL3973571,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(NC3CCN(C)CC3)c2)nn1,8,2,0,4.809920000000004,536.2259921440009,7.68,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.124634496839612,-0.44463449683961187,-0.8
CHEMBL3641233,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ncnc2cnc(N3CCC(F)(F)C3)nc12,8,2,0,5.370700000000004,528.2197638920009,8.7,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.692874040276262,0.007125959723737196,0.01
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,8,6,0,1.6935999999999998,318.03756728000025,5.81,Non-violent,0.0,1.0,0.0,1,Non-violent,Violent,Non-violent,5.418922946532536,0.39107705346746346,0.71
CHEMBL3916234,Cc1ccccc1N1C(=O)c2ccccc2C1(O)c1ccc2c(c1)NC(=O)CO2,4,2,1,3.1797200000000005,386.1266570560005,6.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.292057665369428,-0.2920576653694278,-0.53
CHEMBL3641045,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2cnc(N3CCN(CC4CCN(C)CC4)CC3)nc12,10,3,0,4.208520000000004,597.3652049960014,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.54903508211495,0.15096491788504984,0.27
CHEMBL4083018,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(F)cc4)ccc3C)CC2)ncn1,5,3,1,3.8884200000000018,419.17575316400064,6.7,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.037688280210813,-0.33768828021081276,-0.61
CHEMBL498674,CN1CCC(n2cc(-c3ccc4c(c3)CC/C4=N\O)c(-c3ccncc3)n2)CC1,6,1,1,4.003300000000002,387.2059104200008,9.47,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.03237632299015,0.43762367700985116,0.79
CHEMBL3641193,COc1ccc(NC(=O)c2ccc(C)c(N(C)c3ncnc4cnc(NC5CCOC5)nc34)c2)cc1C(F)(F)F,9,2,0,4.976620000000004,553.2049223520007,7.57,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.499193960652773,-0.929193960652773,-1.68
CHEMBL3697780,COc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Nc2ncnc3cnc(N(C)CCN(C)C)nc23)c1,9,2,0,4.749320000000004,554.2365568280011,7.82,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.295105838129373,-0.4751058381293731,-0.86
CHEMBL2397141,CNC(=O)c1cc(O[C@H]2CC[C@H](NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)CC2)ccn1,4,3,1,4.625100000000002,470.13325290400064,6.24,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.716046970800806,0.5239530291991938,0.95
CHEMBL598835,O=c1[nH]c2cccc(Oc3cccc(NS(=O)(=O)CCc4ccccc4)c3)c2[nH]1,4,3,1,3.632900000000002,409.1096270880005,4.015000000000001,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.114263752661743,-1.0992637526617424,-1.98
CHEMBL3893840,Cc1nc2ccc(S(=O)(=O)Nc3ccc(F)c(Nc4ncccc4-c4ncnc5[nH]cnc45)c3F)cc2s1,9,3,0,5.155620000000002,550.0805701920006,6.4,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.583053743187233,-0.18305374318723278,-0.33
CHEMBL3694055,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncnc2c(N)nc(N3CCCN(C4CC4)CC3)nc12,9,3,0,4.999620000000003,577.2525412400009,7.6,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.706440345064568,-0.10644034506456812,-0.19
CHEMBL3918799,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3ccccc3F)ccc2[nH]1,5,3,1,3.7341000000000015,432.1233832440005,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.008950152893041,-0.008950152893040908,-0.02
CHEMBL3947491,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)ccn2)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,8,1,0,4.334320000000003,510.2855577080011,7.74,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.214762875053564,-0.47476287505356396,-0.86
CHEMBL2204528,CC(=O)Nc1nc2cnc(Nc3cc(NC(=O)c4cccc(OC(C)(C)C#N)c4)ccc3C)nc2s1,9,3,0,5.030000000000004,501.1583085960007,7.1,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.849740942026756,0.25025905797324377,0.45
CHEMBL3948502,Cc1ccc(CN2C(=O)c3ccccc3C2(O)c2ccc3c(c2)NC(=O)CO3)cc1C,4,2,1,3.483740000000002,414.1579571840006,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.2915878814142525,-0.2915878814142525,-0.53
CHEMBL3661298,Oc1ccc(-c2ccc3nccc(Nc4cccc5[nH]ncc45)c3c2)cc1,4,3,0,5.227300000000003,352.13241113200047,6.73,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.582901683878852,0.14709831612114854,0.27
CHEMBL3930184,CC(=O)N1CCC(C(=O)Nc2nc3cc(C4(O)c5ccccc5C(=O)N4c4cccc(Cl)c4F)ccc3[nH]2)CC1,5,3,0,4.406200000000003,561.1579101800007,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.045118580576224,-0.04511858057622398,-0.08
CHEMBL1822073,CCCS(=O)(=O)Nc1cc(F)cc(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,6,3,1,2.6487000000000007,425.0969314640005,8.12,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.689971551511444,0.4300284484885548,0.78
CHEMBL4553144,COc1ccc(-c2nn(-c3cccc(NC(=O)c4cccc(C(F)(F)F)c4)c3)cc2-c2ccncc2)cc1Cl,5,1,0,7.534400000000005,548.1226882200006,6.8,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.616034539054121,0.1839654609458785,0.33
CHEMBL3891340,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(C(F)F)c(-c2ccnc(N3CCOCC3)c2)c1,4,1,0,5.793900000000003,477.1475679800006,8.3,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,8.237772474792854,0.06222752520714714,0.11
CHEMBL3659959,COCCN1CCN(c2ccc3ncnc(Sc4cc(C(=O)Nc5cccc(C(C)(C)C#N)c5)ccc4C)c3n2)CC1,9,1,0,5.306300000000006,581.257294360001,6.58,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.8022803444572775,-0.2222803444572774,-0.4
CHEMBL4794140,O=S(=O)(NCCCNc1nccc(-c2[nH]c(-c3ccccc3)nc2-c2ccc(F)c(O)c2)n1)c1cccc(F)c1,7,4,0,4.965000000000004,562.1598660680006,7.52,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.969688041986036,-0.44968804198603607,-0.81
CHEMBL1254007,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(F)c3)c21,5,2,0,5.562500000000003,445.1161876000005,6.05,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.542001183286825,-0.49200118328682496,-0.89
CHEMBL3900935,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1ccc(F)c(C(F)(F)F)c1,4,3,0,6.332720000000003,488.1471533800006,8.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.846082475376866,0.15391752462313413,0.28
CHEMBL3659944,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(CC5CCNCC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,9,4,0,5.5488200000000045,631.2940737920013,6.77,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.569058392119998,0.2009416078800017,0.36
